,label,Blob Polarity,Blob Subjectivity,Capitalization,Negative Sentiment,POS_1,POS_2,POS_3,POS_4,Positive Sentiment,Topic :,first half Blob Polarity,first half Blob Subjectivity,first half sentiment,negative Sentiment first half,negative Sentiment second half,positive Sentiment first half,positive Sentiment second half,second half Blob Polarity,second half Blob Subjectivity,second half sentiment,sentiment
333,0,-0.025,0.472222222222,1,1.32887179487,4.0,3.0,8.0,2.0,0.910978632479,,-0.4,0.45,-0.5,0.875,0.453871794872,0.375,0.535978632479,0.35,0.494444444444,0.0821068376068,-0.417893162393
334,0,-0.45,0.333333333333,0,1.09063852814,2.0,2.0,6.0,1.0,0.685470779221,0.5025,-0.45,0.333333333333,-0.696834415584,0.882305194805,0.208333333333,0.185470779221,0.5,0.0,0.0,0.291666666667,-0.405167748918
335,0,0.333333333333,0.566666666667,0,0.20625,2.0,2.0,4.0,1.0,1.225,0.5025,0.25,0.6,0.64375,0.20625,0.0,0.85,0.375,0.5,0.5,0.375,1.01875
336,1,0.5,0.6,0,0.65625,3.0,0.0,2.0,1.0,0.625,0.5025,0.5,0.6,0.59375,0.03125,0.625,0.625,0.0,0.0,0.0,-0.625,-0.03125
337,0,0.222222222222,0.696296296296,0,0.910028963415,4.0,3.0,5.0,4.0,1.02943157182,0.335,-0.0833333333333,0.6,-0.2609375,0.3546875,0.555341463415,0.09375,0.935681571816,0.375,0.744444444444,0.380340108401,0.119402608401
338,1,0.0,0.0,0,0.202631578947,6.0,0.0,2.0,0.0,0.194736842105,0.5025,0.0,0.0,-0.157894736842,0.177631578947,0.025,0.0197368421053,0.175,0.0,0.0,0.15,-0.00789473684211
339,1,0.0,0.0,1,1.42763157895,4.0,0.0,3.0,2.0,0.0197368421053,0.668333333333,0.0,0.0,-0.0953947368421,0.115131578947,1.25,0.0197368421053,0.0,0.0,0.0,-1.25,-1.40789473684
340,1,0.8,0.75,0,0.651785714286,2.0,1.0,1.0,1.0,0.0193452380952,0.5025,0.8,0.75,-0.00744047619048,0.0267857142857,0.625,0.0193452380952,0.0,0.0,0.0,-0.625,-0.63244047619
341,1,-0.5,1.0,0,0.8125,1.0,1.0,1.0,0.0,0.4625,,0.0,0.0,0.4,0.0,0.8125,0.4,0.0625,-0.5,1.0,-0.75,-0.35
342,1,1.0,1.0,0,0.839743589744,0.0,1.0,4.0,4.0,0.945512820513,0.201,1.0,1.0,0.759615384615,0.0512820512821,0.788461538462,0.810897435897,0.134615384615,0.0,0.0,-0.653846153846,0.105769230769
343,0,0.2,0.2,0,0.281730769231,4.0,1.0,5.0,3.0,0.795512820513,0.5025,0.2,0.2,0.579166666667,0.1125,0.169230769231,0.691666666667,0.103846153846,0.0,0.0,-0.0653846153846,0.513782051282
344,1,0.292857142857,0.367857142857,0,0.234821428571,3.0,1.0,3.0,3.0,0.298214285714,,0.3,0.2,-0.03125,0.15625,0.0785714285714,0.125,0.173214285714,0.285714285714,0.535714285714,0.0946428571429,0.0633928571429
345,1,0.5,0.6,0,0.0729166666667,1.0,0.0,3.0,2.0,0.729166666667,,0.5,0.6,0.697916666667,0.03125,0.0416666666667,0.729166666667,0.0,0.0,0.0,-0.0416666666667,0.65625
346,0,0.5,0.75,0,0.8,3.0,3.0,3.0,6.0,0.8375,0.5025,0.5,0.75,0.6625,0.05,0.75,0.7125,0.125,0.0,0.0,-0.625,0.0375
347,0,-0.3125,0.25,1,0.125,5.0,1.0,1.0,0.0,0.0,0.5025,-0.25,0.25,-0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,-0.125
348,1,0.5,0.6,0,0.798611111111,2.0,0.0,2.0,1.0,0.652777777778,0.125427831674,0.5,0.6,0.510416666667,0.142361111111,0.65625,0.652777777778,0.0,0.0,0.0,-0.65625,-0.145833333333
349,0,-0.225,0.5,0,1.28571428571,2.0,2.0,1.0,3.0,0.142857142857,0.5025,0.25,0.333333333333,0.125,0.0,1.28571428571,0.125,0.0178571428571,-0.7,0.666666666667,-1.26785714286,-1.14285714286
350,0,0.0,0.0,0,0.929086538462,6.0,2.0,8.0,2.0,0.130354020979,0.335,0.0,0.0,0.105113636364,0.015625,0.913461538462,0.120738636364,0.00961538461538,0.0,0.0,-0.903846153846,-0.798732517483
351,1,0.5,0.6,0,0.03125,1.0,0.0,3.0,0.0,0.7,,0.5,0.6,0.59375,0.03125,0.0,0.625,0.075,0.0,0.0,0.075,0.66875
352,1,0.1875,0.35,1,0.78125,4.0,1.0,3.0,1.0,0.125,0.5025,0.0,0.0,0.0,0.0,0.78125,0.0,0.125,0.1875,0.35,-0.65625,-0.65625
353,0,0.2,0.2,0,0.418703007519,3.0,1.0,6.0,1.0,0.254314764183,,0.2,0.2,-0.092959671907,0.141917293233,0.276785714286,0.048957621326,0.205357142857,0.0,0.0,-0.0714285714286,-0.164388243336
354,1,0.318181818182,0.527272727273,0,1.01988636364,4.0,1.0,2.0,1.0,0.761363636364,0.5025,0.5,0.6,0.34375,0.28125,0.738636363636,0.625,0.136363636364,0.136363636364,0.454545454545,-0.602272727273,-0.258522727273
355,0,0.15,0.325,0,0.471590909091,2.0,1.0,4.0,3.0,0.30303030303,,0.5,0.5,0.0,0.0625,0.409090909091,0.0625,0.24053030303,-0.2,0.15,-0.168560606061,-0.168560606061
356,0,0.25,0.444444444444,1,1.00017042106,0.0,1.0,6.0,3.0,0.490842847211,,0.0,0.0,-0.505655059226,0.705205508777,0.0526315789474,0.19955044955,0.269736842105,0.25,0.444444444444,0.217105263158,-0.509327573846
357,1,0.0,0.0,0,0.6875,4.0,0.0,2.0,1.0,0.2875,0.5025,0.0,0.0,0.1125,0.0625,0.625,0.175,0.1125,0.0,0.0,-0.5125,-0.4
358,1,0.4,0.525,1,0.03125,6.0,0.0,5.0,1.0,0.104166666667,0.5025,1.0,1.0,0.0729166666667,0.03125,0.0,0.104166666667,0.0,-0.2,0.05,0.0,0.0729166666667
359,0,0.205357142857,0.796428571429,1,1.03125,4.0,3.0,5.0,6.0,1.28125,,0.8,1.0,0.5625,0.0,1.03125,0.5625,0.71875,0.00714285714286,0.728571428571,-0.3125,0.25
360,1,0.35,0.5,0,0.68125,2.0,1.0,3.0,1.0,0.85,0.5025,0.35,0.5,0.74375,0.05625,0.625,0.8,0.05,0.0,0.0,-0.575,0.16875
361,0,-0.4,0.7,1,0.291666666667,7.0,3.0,3.0,5.0,0.208333333333,0.5025,0.0,0.0,0.15625,0.104166666667,0.291666666667,0.260416666667,0.0,-0.4,0.7,-0.291666666667,-0.0833333333333
362,1,0.8,0.75,0,0.0520833333333,2.0,1.0,1.0,0.0,0.378125,,0.0,0.0,0.05,0.0,0.0520833333333,0.05,0.328125,0.8,0.75,0.276041666667,0.326041666667
363,1,-0.04296875,0.6,0,1.10267857143,2.0,2.0,3.0,1.0,0.772321428571,0.5025,0.5,0.6,0.5625,0.15625,0.946428571429,0.71875,0.0535714285714,-0.5859375,0.6,-0.892857142857,-0.330357142857
364,1,-0.4,0.55,0,1.07575757576,3.0,2.0,5.0,1.0,1.06761363636,,0.0,0.1,0.93125,0.0,1.07575757576,0.93125,0.136363636364,-0.8,1.0,-0.939393939394,-0.00814393939394
365,0,0.0,0.0,0,0.991477272727,6.0,1.0,2.0,1.0,0.219246031746,0.5025,0.0,0.0,-0.124503968254,0.21875,0.772727272727,0.094246031746,0.125,0.0,0.0,-0.647727272727,-0.772231240981
366,0,-0.2,0.15,1,0.0809659090909,3.0,2.0,5.0,1.0,0.183238636364,,-0.2,0.15,0.0,0.0,0.0809659090909,0.0,0.183238636364,0.0,0.0,0.102272727273,0.102272727273
367,0,0.7125,0.875,0,1.09270833333,6.0,1.0,3.0,3.0,0.728125,0.335,0.65,0.875,0.322916666667,0.342708333333,0.75,0.665625,0.0625,0.0,0.0,-0.6875,-0.364583333333
368,0,0.0,0.0,1,0.759362348178,5.0,0.0,8.0,1.0,0.211082995951,0.1675,0.0,0.0,-0.0232793522267,0.0718623481781,0.6875,0.0485829959514,0.1625,0.0,0.0,-0.525,-0.548279352227
369,0,0.0,0.0,0,0.0,0.0,1.0,5.0,2.0,0.104166666667,,0.0,0.0,0.104166666667,0.0,0.0,0.104166666667,0.0,0.0,0.0,0.0,0.104166666667
370,1,0.75,0.75,0,0.625,1.0,1.0,2.0,3.0,1.02916666667,0.5025,0.0,0.0,0.104166666667,0.0,0.625,0.104166666667,0.925,0.75,0.75,0.3,0.404166666667
371,0,0.4125,0.65,1,0.0,6.0,1.0,3.0,1.0,0.5,0.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4125,0.65,0.0,0.5
372,0,0.025,0.9,0,0.516443452381,4.0,1.0,5.0,2.0,0.277827380952,0.5025,0.25,1.0,-0.161830357143,0.387276785714,0.129166666667,0.225446428571,0.052380952381,-0.2,0.8,-0.0767857142857,-0.238616071429
373,1,0.1,0.6,0,0.46626984127,6.0,2.0,5.0,0.0,1.21329365079,0.288772612773,0.5,0.6,0.334821428571,0.370535714286,0.0957341269841,0.705357142857,0.507936507937,-0.3,0.6,0.412202380952,0.747023809524
374,0,0.7,0.6,0,0.255952380952,5.0,1.0,4.0,4.0,0.769047619048,,0.0,0.0,0.125,0.025,0.230952380952,0.15,0.619047619048,0.7,0.6,0.388095238095,0.513095238095
375,0,-0.65,1.0,1,0.8125,5.0,1.0,5.0,1.0,0.704166666667,0.335,-0.65,1.0,-0.3125,0.6875,0.125,0.375,0.329166666667,0.0,0.0,0.204166666667,-0.108333333333
376,0,0.015625,0.53125,1,1.86584249084,3.0,1.0,7.0,5.0,0.338484432234,0.5025,0.015625,0.53125,-0.790178571429,0.973214285714,0.892628205128,0.183035714286,0.155448717949,0.0,0.0,-0.737179487179,-1.52735805861
377,0,0.38,0.41,1,0.302083333333,7.0,3.0,3.0,1.0,1.125,,0.4,0.383333333333,0.479166666667,0.0208333333333,0.28125,0.5,0.625,0.35,0.45,0.34375,0.822916666667
378,0,0.0,0.0,1,0.0,8.0,0.0,7.0,1.0,0.0,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,1,-0.3,0.5,1,0.9001840265,8.0,2.0,3.0,3.0,0.215368640862,0.201,-0.3,0.5,-0.712593163416,0.9001840265,0.0,0.187590863084,0.0277777777778,0.0,0.0,0.0277777777778,-0.684815385638
380,1,0.0,0.0,1,0.0526315789474,3.0,1.0,2.0,1.0,0.123903508772,0.0859989053686,0.0,0.0,0.0712719298246,0.0526315789474,0.0,0.123903508772,0.0,0.0,0.0,0.0,0.0712719298246
381,1,0.0,0.825,1,0.674404761905,9.0,3.0,2.0,2.0,0.654761904762,0.5025,-0.25,0.65,-0.375,0.375,0.299404761905,0.0,0.654761904762,0.25,1.0,0.355357142857,-0.0196428571429
382,0,0.416666666667,0.55,0,1.13915598291,1.0,2.0,6.0,3.0,1.24572649573,0.5025,0.5,0.6,0.439903846154,0.694711538462,0.444444444444,1.13461538462,0.111111111111,0.333333333333,0.5,-0.333333333333,0.106570512821
383,0,-0.7,0.8,0,1.15625,1.0,2.0,4.0,1.0,0.0770833333333,0.5025,0.0,0.0,0.0,0.0,1.15625,0.0,0.0770833333333,-0.7,0.8,-1.07916666667,-1.07916666667
384,1,0.0375,0.2875,1,0.206224696356,4.0,2.0,8.0,1.0,0.236589068826,0.240833962823,-0.125,0.375,0.125,0.0625,0.143724696356,0.1875,0.0490890688259,0.2,0.2,-0.0946356275304,0.0303643724696
385,1,0.05,0.352777777778,0,0.0,7.0,2.0,2.0,1.0,0.405505952381,0.5025,0.075,0.216666666667,0.247023809524,0.0,0.0,0.247023809524,0.158482142857,0.0,0.625,0.158482142857,0.405505952381
386,0,0.0,0.075,0,0.15625,5.0,3.0,4.0,3.0,0.705357142857,,0.0,0.05,0.4375,0.0,0.15625,0.4375,0.267857142857,0.0,0.125,0.111607142857,0.549107142857
387,1,0.15,0.7,0,0.662202380952,4.0,0.0,2.0,2.0,1.03571428571,0.5025,0.5,0.6,0.59375,0.03125,0.630952380952,0.625,0.410714285714,-0.2,0.8,-0.220238095238,0.373511904762
388,1,0.5,0.55,0,0.927083333333,7.0,2.0,2.0,2.0,0.916666666667,0.875625,0.5,0.5,0.0208333333333,0.270833333333,0.65625,0.291666666667,0.625,0.5,0.6,-0.03125,-0.0104166666667
389,0,-0.0892857142857,0.17619047619,1,0.0,8.0,2.0,4.0,4.0,0.0625,0.5025,-0.178571428571,0.285714285714,0.0,0.0,0.0,0.0,0.0625,0.0,0.0666666666667,0.0625,0.0625
390,0,0.625,0.9,1,0.698464912281,12.0,0.0,5.0,1.0,0.103070175439,0.111666666667,0.4,0.9,-0.595394736842,0.698464912281,0.0,0.103070175439,0.0,0.0,0.0,0.0,-0.595394736842
391,0,0.05,0.25,1,0.730769230769,4.0,1.0,5.0,3.0,0.775786713287,,0.0,0.0,-0.613636363636,0.625,0.105769230769,0.0113636363636,0.764423076923,0.05,0.25,0.658653846154,0.0450174825175
392,0,0.0,0.0,0,0.625,1.0,1.0,4.0,2.0,0.0,0.5025,0.0,0.0,-0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,-0.625
393,1,0.375,0.45,0,0.03125,6.0,2.0,2.0,1.0,1.16666666667,0.668333333333,0.5,0.6,0.697916666667,0.03125,0.0,0.729166666667,0.4375,0.25,0.3,0.4375,1.13541666667
394,1,0.5,0.6,1,0.330569727891,5.0,0.0,2.0,0.0,0.678571428571,0.668333333333,0.5,0.6,0.639668367347,0.0389030612245,0.291666666667,0.678571428571,0.0,0.0,0.0,-0.291666666667,0.34800170068
395,0,0.5,0.65,0,0.233923076923,2.0,1.0,4.0,5.0,1.73242307692,,0.2,0.3,0.525692307692,0.169846153846,0.0640769230769,0.695538461538,1.03688461538,0.8,1.0,0.972807692308,1.4985
396,0,0.1375,0.2125,0,0.379166666667,0.0,3.0,4.0,3.0,0.991666666667,,0.2,0.2,0.3625,0.233333333333,0.145833333333,0.595833333333,0.395833333333,0.116666666667,0.216666666667,0.25,0.6125
397,1,0.233333333333,0.233333333333,1,0.0555555555556,8.0,3.0,4.0,2.0,0.0,0.201,0.5,0.5,-0.0416666666667,0.0416666666667,0.0138888888889,0.0,0.0,0.1,0.1,-0.0138888888889,-0.0555555555556
398,0,-0.25,0.625,1,1.328125,7.0,1.0,3.0,2.0,0.265625,0.335,0.0,0.0,-0.625,0.625,0.703125,0.0,0.265625,-0.25,0.625,-0.4375,-1.0625
399,0,-0.5,1.0,0,1.29166666667,1.0,2.0,4.0,1.0,0.0416666666667,,0.0,0.0,0.0,0.0,1.29166666667,0.0,0.0416666666667,-0.5,1.0,-1.25,-1.25
400,1,0.0,0.0,0,0.775,0.0,0.0,4.0,2.0,0.5,0.5025,0.0,0.0,0.325,0.15,0.625,0.475,0.025,0.0,0.0,-0.6,-0.275
401,1,0.0,0.55,0,0.65625,2.0,0.0,3.0,2.0,1.0,,0.0,0.55,0.96875,0.03125,0.625,1.0,0.0,0.0,0.0,-0.625,0.34375
402,1,0.468181818182,0.577272727273,0,1.01988636364,1.0,2.0,4.0,2.0,0.167613636364,0.668333333333,0.136363636364,0.454545454545,0.0227272727273,0.113636363636,0.90625,0.136363636364,0.03125,0.8,0.7,-0.875,-0.852272727273
403,1,0.5,0.55,0,0.125548245614,2.0,1.0,4.0,2.0,0.748903508772,,0.5,0.55,0.519188596491,0.125548245614,0.0,0.644736842105,0.104166666667,0.0,0.0,0.104166666667,0.623355263158
404,0,0.0,0.0,0,0.278833502024,2.0,0.0,5.0,1.0,0.146419534413,,0.0,0.0,-0.0136639676113,0.100708502024,0.178125,0.087044534413,0.059375,0.0,0.0,-0.11875,-0.132413967611
405,0,0.5,0.6,0,0.28125,2.0,0.0,2.0,0.0,0.875,0.668333333333,0.5,0.6,0.59375,0.28125,0.0,0.875,0.0,0.0,0.0,0.0,0.59375
406,0,-0.075,0.6375,0,0.787087912088,4.0,4.0,4.0,3.0,0.435096153846,,-0.65,0.65,-0.240384615385,0.519230769231,0.267857142857,0.278846153846,0.15625,0.5,0.625,-0.111607142857,-0.351991758242
407,1,0.25,0.3,0,0.75,1.0,1.0,4.0,2.0,0.895833333333,0.5025,0.5,0.6,0.697916666667,0.03125,0.71875,0.729166666667,0.166666666667,0.0,0.0,-0.552083333333,0.145833333333
408,0,-0.5,1.0,0,1.04052197802,4.0,1.0,6.0,2.0,0.462225274725,,-0.5,1.0,0.0913461538462,0.192307692308,0.848214285714,0.283653846154,0.178571428571,0.0,0.0,-0.669642857143,-0.578296703297
409,0,0.0,0.125,0,1.5359508547,1.0,1.0,5.0,3.0,0.262286324786,0.5025,0.0,0.0,-1.27019230769,1.35192307692,0.184027777778,0.0817307692308,0.180555555556,0.0,0.125,-0.00347222222222,-1.27366452991
410,0,-0.1,0.65,0,1.79942645074,2.0,1.0,7.0,4.0,0.196018893387,,-0.2,0.8,-0.883012820513,0.934294871795,0.865131578947,0.0512820512821,0.144736842105,0.0,0.5,-0.720394736842,-1.60340755735
411,0,-0.5,0.75,0,1.60769230769,4.0,2.0,5.0,4.0,0.800961538462,0.5025,-0.5,0.75,-0.407051282051,0.894230769231,0.713461538462,0.487179487179,0.313782051282,0.0,0.0,-0.399679487179,-0.806730769231
412,0,0.0,0.5,0,1.49803321678,3.0,1.0,9.0,5.0,0.702602952603,0.5025,0.0,0.0,-0.513111888112,0.678321678322,0.819711538462,0.16520979021,0.537393162393,0.0,0.5,-0.282318376068,-0.79543026418
413,0,0.0,0.0,1,0.865625,3.0,2.0,6.0,4.0,0.234375,,0.0,0.0,-0.625,0.75,0.115625,0.125,0.109375,0.0,0.0,-0.00625,-0.63125
414,0,0.0,0.0,0,0.879166666667,6.0,6.0,4.0,1.0,0.516666666667,,0.0,0.0,-0.1125,0.629166666667,0.25,0.516666666667,0.0,0.0,0.0,-0.25,-0.3625
415,1,0.35,0.45,1,1.28445512821,2.0,3.0,5.0,2.0,1.20192307692,0.75125,0.5,0.6,-0.249198717949,0.951121794872,0.333333333333,0.701923076923,0.5,0.2,0.3,0.166666666667,-0.0825320512821
416,0,0.0,0.1,0,0.641071428571,5.0,0.0,3.0,5.0,0.173214285714,0.5025,0.0,0.0,0.0,0.0,0.641071428571,0.0,0.173214285714,0.0,0.1,-0.467857142857,-0.467857142857
417,0,-0.2,0.4,1,1.57951094958,5.0,0.0,9.0,3.0,0.450880698249,,-0.2,0.4,0.16387987013,0.190340909091,1.38917004049,0.354220779221,0.0966599190283,0.0,0.0,-1.29251012146,-1.12863025133
418,0,-0.291666666667,0.541666666667,1,0.0,18.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.291666666667,0.541666666667,0.0,0.0
419,0,0.257142857143,0.42380952381,0,0.181065644881,4.0,2.0,5.0,3.0,0.656240962984,,0.0,0.0,-0.0136639676113,0.100708502024,0.0785714285714,0.087044534413,0.376339285714,0.257142857143,0.42380952381,0.297767857143,0.475175318103
420,1,0.3,0.2,0,0.40625,4.0,0.0,1.0,1.0,0.229166666667,,0.0,0.0,0.0,0.0,0.40625,0.0,0.229166666667,0.3,0.2,-0.177083333333,-0.177083333333
421,0,-0.3,0.616666666667,1,0.967147435897,1.0,2.0,5.0,2.0,0.914262820513,,0.0,0.0,0.572115384615,0.0817307692308,0.885416666667,0.653846153846,0.260416666667,-0.3,0.616666666667,-0.625,-0.0528846153846
422,1,0.5,0.6,0,0.0354166666667,3.0,0.0,2.0,1.0,0.745833333333,,0.5,0.6,0.710416666667,0.0354166666667,0.0,0.745833333333,0.0,0.0,0.0,0.0,0.710416666667
423,0,-1.0,1.0,1,1.0,1.0,1.0,4.0,2.0,0.166666666667,0.5025,0.0,0.0,-0.208333333333,0.375,0.625,0.166666666667,0.0,-1.0,1.0,-0.625,-0.833333333333
424,0,0.25625,0.15,0,0.0965909090909,3.0,1.0,4.0,2.0,0.636363636364,,0.2,0.2,0.0,0.0,0.0965909090909,0.0,0.636363636364,0.2,0.1,0.539772727273,0.539772727273
425,0,0.160416666667,0.802083333333,1,0.644230769231,3.0,1.0,5.0,3.0,0.778846153846,,0.0,0.0,0.0625,0.25,0.394230769231,0.3125,0.466346153846,0.160416666667,0.802083333333,0.0721153846154,0.134615384615
426,0,0.0,0.0,0,0.0208333333333,1.0,1.0,5.0,0.0,0.094696969697,,0.0,0.0,0.0625,0.0208333333333,0.0,0.0833333333333,0.0113636363636,0.0,0.0,0.0113636363636,0.0738636363636
427,1,0.7,0.6,0,0.718452380952,1.0,1.0,1.0,2.0,1.11904761905,0.5025,0.7,0.6,1.0255952381,0.0934523809524,0.625,1.11904761905,0.0,0.0,0.0,-0.625,0.400595238095
428,1,0.5,0.6,0,0.671875,1.0,1.0,2.0,1.0,0.671875,0.5025,0.5,0.6,0.625,0.046875,0.625,0.671875,0.0,0.0,0.0,-0.625,0.0
429,1,0.0,0.0,0,0.025,2.0,0.0,3.0,1.0,0.1,0.5025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
430,1,0.0,0.0,0,0.15695861678,5.0,1.0,4.0,0.0,0.484126984127,0.5025,0.0,0.0,0.177083333333,0.0243055555556,0.132653061224,0.201388888889,0.282738095238,0.0,0.0,0.150085034014,0.327168367347
431,1,0.5,0.6,0,0.796875,1.0,0.0,2.0,2.0,0.859375,0.5025,0.5,0.6,0.59375,0.15625,0.640625,0.75,0.109375,0.0,0.0,-0.53125,0.0625
432,0,-0.233333333333,0.4,0,0.75,4.0,0.0,6.0,3.0,0.270833333333,,-0.35,0.6,-0.583333333333,0.75,0.0,0.166666666667,0.104166666667,0.0,0.0,0.104166666667,-0.479166666667
433,1,0.78125,0.6,0,0.339583333333,2.0,0.0,3.0,0.0,0.75,,0.5,0.6,0.59375,0.03125,0.308333333333,0.625,0.125,0.0,0.0,-0.183333333333,0.410416666667
434,1,0.5,0.6,0,0.90625,5.0,0.0,4.0,2.0,1.14375,0.5025,0.5,0.6,0.8625,0.03125,0.875,0.89375,0.25,0.0,0.0,-0.625,0.2375
435,1,0.9765625,0.6,0,0.03125,1.0,0.0,1.0,0.0,0.625,,0.5,0.6,0.59375,0.03125,0.0,0.625,0.0,0.0,0.0,0.0,0.59375
436,0,0.0,0.0,0,0.181547619048,3.0,0.0,6.0,1.0,0.191071428571,,0.0,0.0,-0.0833333333333,0.145833333333,0.0357142857143,0.0625,0.128571428571,0.0,0.0,0.0928571428571,0.00952380952381
437,1,0.35,0.575,0,0.645833333333,2.0,2.0,1.0,1.0,0.3125,0.5025,0.25,0.575,0.291666666667,0.0208333333333,0.625,0.3125,0.0,0.0,0.0,-0.625,-0.333333333333
438,1,-0.15,0.233333333333,0,0.270833333333,3.0,2.0,2.0,0.0,0.267361111111,0.668333333333,-0.15,0.233333333333,0.0121527777778,0.208333333333,0.0625,0.220486111111,0.046875,0.0,0.0,-0.015625,-0.00347222222222
439,0,-0.333333333333,0.583333333333,0,1.29876373626,4.0,2.0,3.0,4.0,0.324175824176,,-0.5,1.0,-0.974587912088,1.29876373626,0.0,0.324175824176,0.0,-0.166666666667,0.166666666667,0.0,-0.974587912088
440,0,-0.25,0.888888888889,0,1.49233333333,2.0,1.0,1.0,2.0,0.671555555556,0.668333333333,0.0,0.0,-0.225,0.625,0.867333333333,0.4,0.271555555556,-0.25,0.888888888889,-0.595777777778,-0.820777777778
441,1,0.5,0.6,1,0.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.0,0.0
442,0,0.111111111111,0.188888888889,1,0.207451923077,4.0,1.0,5.0,3.0,0.268349358974,0.25125,0.111111111111,0.188888888889,0.0817307692308,0.0480769230769,0.165625,0.129807692308,0.313541666667,0.0,0.0,0.147916666667,0.0608974358974
443,1,0.25,0.55,1,0.78125,3.0,0.0,3.0,3.0,1.21875,0.668333333333,0.5,0.6,0.625,0.03125,0.75,0.65625,0.5625,0.0,0.5,-0.1875,0.4375
444,1,0.7,0.6,0,0.4375,5.0,1.0,3.0,0.0,0.125,,0.7,0.6,0.0,0.0,0.4375,0.0,0.125,0.0,0.0,-0.3125,-0.3125
445,0,0.5,1.0,0,1.94679487179,2.0,2.0,4.0,4.0,0.613782051282,,0.0,0.0,-0.758012820513,0.871794871795,1.075,0.113782051282,0.5,0.5,1.0,-0.575,-1.33301282051
446,0,0.3,0.74,1,0.770833333333,3.0,4.0,7.0,1.0,2.33333333333,0.801,0.166666666667,0.7,0.28125,0.677083333333,0.09375,0.958333333333,1.375,0.5,0.8,1.28125,1.5625
447,0,-0.05,0.56,0,0.730769230769,3.0,6.0,1.0,2.0,1.09775641026,0.909545454545,0.1,0.45,0.333333333333,0.0,0.730769230769,0.333333333333,0.764423076923,-0.15,0.633333333333,0.0336538461538,0.366987179487
448,0,-0.15,0.7,1,1.46401515152,3.0,2.0,7.0,2.0,0.0984848484848,0.280534280632,-0.15,0.7,-0.738636363636,0.75,0.714015151515,0.0113636363636,0.0871212121212,0.0,0.0,-0.626893939394,-1.36553030303
449,0,-0.375,0.533333333333,0,1.14327010709,3.0,1.0,6.0,5.0,0.840624287993,0.335,0.0,0.0,0.090211323764,0.232555821372,0.910714285714,0.322767145136,0.517857142857,-0.375,0.533333333333,-0.392857142857,-0.302645819093
450,1,0.533333333333,0.5,0,0.03125,4.0,4.0,5.0,1.0,0.625,0.668333333333,0.4,0.4,0.59375,0.03125,0.0,0.625,0.0,0.8,0.7,0.0,0.59375
451,0,0.0,0.5,1,0.895580296896,1.0,1.0,9.0,3.0,0.481675944669,,0.0,0.0,0.0564903846154,0.197115384615,0.698464912281,0.253605769231,0.228070175439,0.0,0.5,-0.470394736842,-0.413904352227
452,0,0.0,0.0,1,0.025,3.0,0.0,4.0,1.0,0.1,,0.0,0.0,0.0125,0.00416666666667,0.0208333333333,0.0166666666667,0.0833333333333,0.0,0.0,0.0625,0.075
453,1,0.0,0.0,0,0.0,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,0,0.334375,0.475,0,0.1875,2.0,2.0,2.0,1.0,0.25,,0.375,0.75,0.0,0.1875,0.0,0.1875,0.0625,0.2,0.2,0.0625,0.0625
455,0,0.0,1.0,0,1.33928571429,3.0,0.0,2.0,4.0,0.428571428571,0.5025,0.0,1.0,0.339285714286,0.0892857142857,1.25,0.428571428571,0.0,0.0,0.0,-1.25,-0.910714285714
456,0,1.0,0.75,0,0.1875,3.0,2.0,2.0,2.0,0.291666666667,,0.375,0.75,0.104166666667,0.1875,0.0,0.291666666667,0.0,0.0,0.0,0.0,0.104166666667
457,1,0.7,0.6,1,0.00520833333333,2.0,2.0,1.0,1.0,0.046875,0.5025,0.7,0.6,0.0416666666667,0.00520833333333,0.0,0.046875,0.0,0.0,0.0,0.0,0.0416666666667
458,1,0.0,0.5,0,1.5818452381,5.0,1.0,5.0,3.0,0.729166666667,,-0.2,0.8,-0.300595238095,0.592261904762,0.739583333333,0.291666666667,0.4375,0.2,0.2,-0.302083333333,-0.852678571429
459,0,0.105,0.335,0,1.67179487179,4.0,5.0,4.0,2.0,1.05128205128,,-0.1625,0.2625,-1.38092948718,1.60929487179,0.0625,0.228365384615,0.822916666667,0.283333333333,0.383333333333,0.760416666667,-0.620512820513
460,0,0.5,0.5,0,0.716093117409,1.0,1.0,4.0,3.0,0.258518893387,,0.5,0.5,0.229166666667,0.0,0.716093117409,0.229166666667,0.0293522267206,0.0,0.0,-0.686740890688,-0.457574224022
461,0,-0.145833333333,0.404166666667,1,0.754807692308,7.0,2.0,6.0,1.0,0.411057692308,0.668333333333,-0.145833333333,0.404166666667,-0.584134615385,0.706730769231,0.0480769230769,0.122596153846,0.225961538462,0.0,0.0,0.177884615385,-0.34375
